x,y,k,s,dk
86.48727714221273,20.634501567123948,-0.0010653515640317323,72.50816337534266,0.7405792184155189
86.73722579816614,20.634969671154884,-0.0009710132351962361,72.79078477988365,1.1304856181639593
86.98725770257613,20.6354985466168,-0.0008881300025186758,73.07904609009765,1.1530452408559881
87.23724796344881,20.636083402908845,-0.000838371806134821,73.2742173923362,0.7806852089541962
87.4872451006168,20.636720332503106,-0.0007708937559541418,73.5712657086193,1.1881932651323837
87.73725498974109,20.63740579525585,-0.0007301401679012581,73.77203966369922,0.8030958203196974
87.98725283549808,20.638136542842823,-0.0006745614815939105,74.07710892940958,1.2202770628414328
88.23724596615536,20.638909737149344,-0.0006408104860269917,74.28297482929382,0.8234635995369786
88.48727846600684,20.639722947781525,-0.0005945435142806792,74.59529897752672,1.2492965929316142
88.73724189047435,20.640573482809035,-0.0005663053215849072,74.8057461080028,0.8417885219042773
88.98726518561571,20.641459657373055,-0.00053994049795326,75.01788272956837,0.8485464862623076
89.23726514169623,20.642379247707378,-0.0005035588676713249,75.33907670524668,1.2847759027132497
89.4872456031851,20.643330485457117,-0.00048120937299098507,75.55507954918457,0.8640113757515451
89.73726075051808,20.64431194898469,-0.0004602374571448727,75.7724858792757,0.8696253203645483
89.98727485030264,20.645322000447123,-0.00043112055400113436,76.10104815665636,1.3142491095226205
90.23725148913788,20.646359095971874,-0.0004131254580866393,76.32160569321131,0.882230146219797
90.48725034643934,20.647422191457235,-0.0003961595662234584,76.54328070827111,0.8867000602392068
90.73726445176962,20.648510064146876,-0.00038014289939070344,76.76599148495117,0.89084310672024
90.98726790073832,20.649621484273457,-0.0003577397884403865,77.1018209469263,1.3433178479004937
91.23725335252388,20.650755370671074,-0.00034379041309037794,77.32676361524432,0.8997706732720872
91.48725024045828,20.651910877413563,-0.00033056079160794313,77.55245603487076,0.9027696785057628
91.73725455664339,20.653087069421844,-0.00031799711797115166,77.77881648826448,0.9054418135748961
91.9872628784182,20.654283066936703,-0.000306049839446483,78.00576325776194,0.9077870779898376
92.23725665465963,20.655497963911753,-0.0002891855580282647,78.34710399703178,1.3653629570793555
92.48725093889826,20.656731060325015,-0.000278586557915229,78.57515904127077,0.912220176955941
92.73724945620569,20.65798164385086,-0.0002684580893785485,78.80351438892653,0.913421390623057
92.98724977545078,20.659249008418506,-0.0002587649321300542,79.03208832186684,0.9142957317612286
93.23724962671974,20.66053248145968,-0.0002494742001520777,79.26079912187096,0.9148432000164917
93.4872474303479,20.661831423732085,-0.0002362257879388399,79.60394318880964,1.3725762677547095
93.73724669654625,20.663145250018772,-0.00022781037572154595,79.83263863872084,0.9147817996447998
93.9872465486854,20.66447337738869,-0.00021969726597298483,80.06118494129502,0.9141852102967505
94.2372447439945,20.665815237820937,-0.00021186128279188272,80.28950037796989,0.9132617466994475
94.48723889952078,20.667170282291824,-0.00020427844109461137,80.51750323011815,0.9120114085930595
94.73723152850991,20.66853800633802,-0.00019332883988379428,80.85874265270546,1.3649576903492289
94.98723847937788,20.66991799603142,-0.0001862802735219636,81.08560652414722,0.9074554857670591
95.23724174094423,20.6713096652563,-0.0001794079787661643,81.3118717954035,0.9050610850251246
